incident_place,incident_weekday,part_of_the_day,latitude,longitude,crime_risk_score,murder_risk,rape_risk,kidnap_risk,bodyfound_risk,robbery_risk,assault_risk,total_crimes,total_murders,total_rapes,total_kidnaps,total_bodyfounds,total_robberys,total_assaults,risk_level,marker_radius,dominant_crime
ghatail,saturday,afternoon,24.46667,89.96667,0.14747522219234388,0.14747522219234388,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.212128332885158,murder_risk
ghatail,saturday,evening,24.46667,89.96667,0.12486000259288682,0.12486000259288682,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.872900038893302,murder_risk
ghatail,sunday,night,24.46667,89.96667,0.13553391785578775,0.0,0.13553391785578775,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.033008767836816,rape_risk
ghatail,thursday,evening,24.46667,89.96667,0.13210160111758912,0.0,0.13210160111758912,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.981524016763837,rape_risk
ghatail,thursday,morning,24.46667,89.96667,0.16100492500574778,0.0,0.0,0.08050246250287389,0.08050246250287389,0.0,0.0,2,0,0,1,1,0,0,Very Low,7.415073875086216,kidnap_risk
ghatail,thursday,night,24.46667,89.96667,0.1237311106363223,0.0,0.0,0.0,0.0,0.0,0.1237311106363223,1,0,0,0,0,0,1,Very Low,6.855966659544834,assault_risk
ghatail,tuesday,morning,24.46667,89.96667,0.13365484005456557,0.0,0.13365484005456557,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.004822600818484,rape_risk
ghatail,tuesday,noon,24.46667,89.96667,0.12911074253218124,0.0,0.0,0.0,0.12911074253218124,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.9366611379827186,bodyfound_risk
ghatail,wednesday,evening,24.46667,89.96667,0.12774060835760753,0.12774060835760753,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.9161091253641125,murder_risk
ghoraghat,friday,evening,25.2458,89.2167,0.11753382728160891,0.0,0.0,0.0,0.11753382728160891,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.763007409224134,bodyfound_risk
ghoraghat,friday,night,25.2458,89.2167,0.155871691287655,0.155871691287655,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.338075369314825,murder_risk
ghoraghat,monday,morning,25.2458,89.2167,0.1198175927620102,0.0,0.0,0.1198175927620102,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.797263891430153,kidnap_risk
ghoraghat,monday,night,25.2458,89.2167,0.13861213685920587,0.13861213685920587,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.079182052888088,murder_risk
ghoraghat,saturday,evening,25.2458,89.2167,0.11220787230204937,0.0,0.0,0.11220787230204937,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.68311808453074,kidnap_risk
ghoraghat,saturday,morning,25.2458,89.2167,0.11801510152752784,0.0,0.0,0.11801510152752784,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.7702265229129175,kidnap_risk
ghoraghat,thursday,night,25.2458,89.2167,0.12429590190433748,0.0,0.12429590190433748,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.864438528565062,rape_risk
ghoraghat,tuesday,evening,25.2458,89.2167,0.192185862045454,0.0,0.0,0.12812390803030266,0.06406195401515133,0.0,0.0,3,0,0,2,1,0,0,Very Low,7.882787930681809,kidnap_risk
ghoraghat,wednesday,morning,25.2458,89.2167,0.11625965048558494,0.0,0.0,0.0,0.11625965048558494,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.743894757283774,bodyfound_risk
gior,friday,night,23.8875,89.8375,0.11951887097318888,0.0,0.0,0.0,0.0,0.0,0.11951887097318888,1,0,0,0,0,0,1,Very Low,6.792783064597833,assault_risk
gior,monday,night,23.8875,89.8375,0.08193948399057335,0.0,0.0,0.0,0.0,0.0,0.08193948399057335,1,0,0,0,0,0,1,Very Low,6.2290922598586,assault_risk
gior,saturday,night,23.8875,89.8375,0.11835666793076055,0.0,0.0,0.0,0.0,0.11835666793076055,0.0,1,0,0,0,0,1,0,Very Low,6.775350018961408,robbery_risk
gior,sunday,night,23.8875,89.8375,0.14214474809504712,0.0,0.0,0.0,0.0,0.0,0.14214474809504712,2,0,0,0,0,0,2,Very Low,7.132171221425707,assault_risk
gior,sunday,noon,23.8875,89.8375,0.1171885682456163,0.0,0.0,0.0,0.1171885682456163,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.757828523684244,bodyfound_risk
gior,thursday,morning,23.8875,89.8375,0.13011046627931838,0.0,0.0,0.0,0.13011046627931838,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.951656994189776,bodyfound_risk
gior,thursday,noon,23.8875,89.8375,0.11202313151560561,0.0,0.0,0.0,0.11202313151560561,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.680346972734084,bodyfound_risk
gior,tuesday,night,23.8875,89.8375,0.11863673397971912,0.0,0.0,0.0,0.0,0.0,0.11863673397971912,1,0,0,0,0,0,1,Very Low,6.779551009695787,assault_risk
gior,wednesday,night,23.8875,89.8375,0.14914767645762816,0.0,0.07457383822881408,0.0,0.0,0.07457383822881408,0.0,2,0,1,0,0,1,0,Very Low,7.237215146864422,rape_risk
goalanda,sunday,evening,22.638229,88.415531,0.19586987985063947,0.0,0.19586987985063947,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.938048197759592,rape_risk
goalanda,thursday,night,22.638229,88.415531,0.1917860004086095,0.1917860004086095,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.876790006129142,murder_risk
goalanda,tuesday,night,22.638229,88.415531,0.18460983897254205,0.0,0.0,0.0,0.18460983897254205,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.769147584588131,bodyfound_risk
gobindaganj,friday,evening,25.1333,89.3917,0.11664746828914638,0.0,0.0,0.11664746828914638,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.749712024337196,kidnap_risk
gobindaganj,friday,morning,25.1333,89.3917,0.11657957100501694,0.0,0.0,0.11657957100501694,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.7486935650752535,kidnap_risk
gobindaganj,friday,night,25.1333,89.3917,0.22071498899797454,0.13242899339878472,0.0,0.0,0.0,0.04414299779959491,0.04414299779959491,5,3,0,0,0,1,1,Low,8.310724834969617,murder_risk
gobindaganj,monday,morning,25.1333,89.3917,0.12080166359194447,0.0,0.0,0.0,0.12080166359194447,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.812024953879167,bodyfound_risk
gobindaganj,monday,night,25.133300000000002,89.3917,0.17787279706500325,0.05929093235500108,0.05929093235500108,0.0,0.05929093235500108,0.0,0.0,3,1,1,0,1,0,0,Very Low,7.668091955975049,murder_risk
gobindaganj,saturday,afternoon,25.1333,89.3917,0.11429310087011804,0.0,0.0,0.0,0.0,0.0,0.11429310087011804,1,0,0,0,0,0,1,Very Low,6.714396513051771,assault_risk
gobindaganj,saturday,morning,25.1333,89.3917,0.11566538043526983,0.0,0.0,0.0,0.11566538043526983,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.734980706529047,bodyfound_risk
gobindaganj,saturday,night,25.1333,89.3917,0.12665835466672704,0.12665835466672704,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.8998753200009055,murder_risk
gobindaganj,sunday,evening,25.1333,89.3917,0.1363344806382487,0.1363344806382487,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.0450172095737305,murder_risk
gobindaganj,sunday,night,25.133300000000002,89.3917,0.16160063483209455,0.053866878277364846,0.0,0.0,0.053866878277364846,0.0,0.053866878277364846,3,1,0,0,1,0,1,Very Low,7.424009522481418,murder_risk
gobindaganj,thursday,night,25.1333,89.3917,0.12430848983587078,0.12430848983587078,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.864627347538062,murder_risk
gobindaganj,tuesday,night,25.1333,89.3917,0.14069820545912964,0.07034910272956482,0.07034910272956482,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.110473081886944,murder_risk
gobindaganj,wednesday,morning,25.1333,89.3917,0.12370808299802241,0.0,0.0,0.0,0.12370808299802241,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.855621244970337,bodyfound_risk
gobindaganj,wednesday,night,25.1333,89.3917,0.11084434196790421,0.0,0.0,0.11084434196790421,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.6626651295185635,kidnap_risk
godagari,sunday,night,24.4667,88.3306,0.15642563129282394,0.15642563129282394,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.346384469392359,murder_risk
godagari,tuesday,morning,24.4667,88.3306,0.1602787328633645,0.1602787328633645,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.404180992950467,murder_risk
godagari,wednesday,morning,24.4667,88.3306,0.15499627688727818,0.0,0.15499627688727818,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.324944153309173,rape_risk
godagari,wednesday,night,24.4667,88.3306,0.23893452978849714,0.0,0.23893452978849714,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Low,8.584017946827457,rape_risk
golapganj,friday,morning,24.8583,92.0208,0.1459991145603976,0.0,0.0,0.1459991145603976,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.189986718405964,kidnap_risk
golapganj,saturday,morning,24.8583,92.0208,0.23176196678505423,0.0,0.0772539889283514,0.0,0.0,0.0,0.1545079778567028,3,0,1,0,0,0,2,Low,8.476429501775813,assault_risk
golapganj,thursday,morning,24.8583,92.0208,0.1275718292567395,0.0,0.0,0.1275718292567395,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.913577438851092,kidnap_risk
golapganj,thursday,night,24.8583,92.0208,0.14550249599043535,0.14550249599043535,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.18253743985653,murder_risk
golapganj,wednesday,morning,24.8583,92.0208,0.140899190120657,0.0,0.0,0.140899190120657,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.113487851809855,kidnap_risk
golapganj,wednesday,night,24.8583,92.0208,0.142574553705414,0.142574553705414,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.138618305581209,murder_risk
gomostapur,friday,afternoon,24.775,88.2833,0.13060998990618627,0.0,0.0,0.0,0.13060998990618627,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.959149848592794,bodyfound_risk
gomostapur,friday,morning,24.774999999999995,88.2833,0.2164598229463034,0.07215327431543446,0.0,0.0,0.14430654863086892,0.0,0.0,3,1,0,0,2,0,0,Low,8.24689734419455,bodyfound_risk
gomostapur,monday,morning,24.775,88.2833,0.1437083563209294,0.0,0.0,0.0,0.1437083563209294,0.0,0.0,2,0,0,0,2,0,0,Very Low,7.1556253448139415,bodyfound_risk
gomostapur,sunday,morning,24.775,88.2833,0.13270063925870756,0.13270063925870756,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.990509588880613,murder_risk
gomostapur,thursday,morning,24.775,88.2833,0.13045734594523217,0.0,0.0,0.0,0.13045734594523217,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.9568601891784825,bodyfound_risk
gomostapur,wednesday,morning,24.775,88.2833,0.13264547398315896,0.0,0.0,0.0,0.13264547398315896,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.989682109747385,bodyfound_risk
gomostapur,wednesday,night,24.775,88.2833,0.1428696331714932,0.1428696331714932,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.143044497572398,murder_risk
gopalganj,saturday,night,23.00836,89.82419,0.4092143846420516,0.0,0.0,0.0,0.0,0.0,0.4092143846420516,1,0,0,0,0,0,1,Moderate,11.138215769630774,assault_risk
gopalganj sadar,friday,morning,23.0167,89.8333,0.1814761167535073,0.0,0.0,0.1814761167535073,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.72214175130261,kidnap_risk
gopalganj sadar,monday,morning,23.0167,89.8333,0.1726856047225256,0.0,0.0,0.0,0.1726856047225256,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.590284070837884,bodyfound_risk
gopalganj sadar,sunday,night,23.0167,89.8333,0.17421406051235366,0.0,0.0,0.0,0.0,0.0,0.17421406051235366,1,0,0,0,0,0,1,Very Low,7.613210907685305,assault_risk
gopalganj sadar,tuesday,night,23.0167,89.8333,0.17632805602103813,0.17632805602103813,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.644920840315572,murder_risk
gopalpur,monday,morning,24.5583,89.9167,0.14052853563539136,0.0,0.0,0.14052853563539136,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.10792803453087,kidnap_risk
gopalpur,monday,night,24.5583,89.9167,0.150241122327849,0.0,0.0,0.150241122327849,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.253616834917735,kidnap_risk
gopalpur,saturday,morning,24.5583,89.9167,0.17494829336901657,0.0,0.0,0.0,0.08747414668450829,0.0,0.08747414668450829,2,0,0,0,1,0,1,Very Low,7.624224400535248,bodyfound_risk
gopalpur,saturday,night,24.5583,89.9167,0.1374916051893527,0.1374916051893527,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.062374077840291,murder_risk
gopalpur,sunday,morning,24.5583,89.9167,0.1313551809868787,0.0,0.0,0.1313551809868787,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.97032771480318,kidnap_risk
gopalpur,tuesday,morning,24.5583,89.9167,0.14672673934731967,0.0,0.0,0.0,0.14672673934731967,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.200901090209795,bodyfound_risk
gopalpur,tuesday,night,24.5583,89.9167,0.1369052658066566,0.0,0.0,0.0,0.1369052658066566,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.053578987099849,bodyfound_risk
goran,monday,night,23.784506,90.403409,0.32766550100306246,0.0,0.0,0.0,0.32766550100306246,0.0,0.0,1,0,0,0,1,0,0,Low,9.914982515045937,bodyfound_risk
goran,saturday,afternoon,23.784506,90.403409,0.3104070754910243,0.0,0.0,0.0,0.0,0.0,0.3104070754910243,1,0,0,0,0,0,1,Low,9.656106132365364,assault_risk
goran,sunday,night,23.784506,90.403409,0.3710862659528882,0.0,0.0,0.0,0.0,0.1855431329764441,0.1855431329764441,2,0,0,0,0,1,1,Moderate,10.566293989293323,robbery_risk
goran,thursday,night,23.784506,90.403409,0.3325918192548396,0.0,0.0,0.0,0.3325918192548396,0.0,0.0,1,0,0,0,1,0,0,Low,9.988877288822593,bodyfound_risk
goran,tuesday,night,23.784506,90.403409,0.32533748789997924,0.0,0.0,0.0,0.32533748789997924,0.0,0.0,1,0,0,0,1,0,0,Low,9.88006231849969,bodyfound_risk
gosairhat,friday,night,23.07667,90.43167,0.39209354171027444,0.0,0.39209354171027444,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Moderate,10.881403125654117,rape_risk
gouriakhali beach,monday,noon,22.59508,91.62622,0.3893093936491128,0.0,0.0,0.3893093936491128,0.0,0.0,0.0,1,0,0,1,0,0,0,Moderate,10.839640904736692,kidnap_risk
gouripur,friday,night,24.75833,90.575,0.20497929171026125,0.0,0.05124482292756531,0.10248964585513062,0.0,0.0,0.05124482292756531,4,0,1,2,0,0,1,Low,8.074689375653918,kidnap_risk
gouripur,monday,afternoon,24.75833,90.575,0.11011776069264628,0.0,0.0,0.0,0.0,0.0,0.11011776069264628,1,0,0,0,0,0,1,Very Low,6.651766410389694,assault_risk
gouripur,monday,night,24.75833,90.575,0.11769731698859112,0.0,0.0,0.0,0.0,0.0,0.11769731698859112,1,0,0,0,0,0,1,Very Low,6.765459754828867,assault_risk
gouripur,monday,noon,24.75833,90.575,0.112635005533304,0.0,0.112635005533304,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.68952508299956,rape_risk
gouripur,saturday,afternoon,24.75833,90.575,0.11097008901980152,0.0,0.0,0.0,0.0,0.0,0.11097008901980152,1,0,0,0,0,0,1,Very Low,6.6645513352970225,assault_risk
gouripur,thursday,morning,24.75833,90.575,0.12329766951585105,0.0,0.0,0.0,0.0,0.0,0.12329766951585105,2,0,0,0,0,0,2,Very Low,6.849465042737766,assault_risk
gouripur,thursday,night,24.75833,90.575,0.12336776755635036,0.12336776755635036,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.850516513345255,murder_risk
gouripur,thursday,noon,24.75833,90.575,0.11671901810387009,0.0,0.0,0.0,0.0,0.0,0.11671901810387009,1,0,0,0,0,0,1,Very Low,6.750785271558051,assault_risk
gouripur,tuesday,evening,24.75833,90.575,0.11719823595383468,0.0,0.11719823595383468,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.75797353930752,rape_risk
gouripur,tuesday,night,24.75833,90.575,0.11197825257773923,0.0,0.11197825257773923,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.679673788666088,rape_risk
gouripur,wednesday,morning,24.75833,90.575,0.10487032475542572,0.0,0.0,0.0,0.0,0.0,0.10487032475542572,1,0,0,0,0,0,1,Very Low,6.573054871331386,assault_risk
gouripur,wednesday,night,24.75833,90.575,0.165852099802134,0.0,0.055284033267378,0.0,0.0,0.0,0.110568066534756,3,0,1,0,0,0,2,Very Low,7.48778149703201,assault_risk
gournadi,monday,afternoon,22.9736,90.2306,0.12854106258720932,0.0,0.0,0.0,0.0,0.0,0.12854106258720932,1,0,0,0,0,0,1,Very Low,6.92811593880814,assault_risk
gournadi,monday,night,22.9736,90.2306,0.2172764987647715,0.0,0.0,0.14485099917651434,0.07242549958825717,0.0,0.0,3,0,0,2,1,0,0,Low,8.259147481471572,kidnap_risk
gournadi,saturday,night,22.9736,90.2306,0.13244346102629737,0.13244346102629737,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.986651915394461,murder_risk
gournadi,saturday,noon,22.9736,90.2306,0.12686288880978888,0.0,0.0,0.0,0.0,0.0,0.12686288880978888,1,0,0,0,0,0,1,Very Low,6.902943332146833,assault_risk
gournadi,sunday,night,22.9736,90.2306,0.13029288537604528,0.0,0.0,0.0,0.0,0.0,0.13029288537604528,1,0,0,0,0,0,1,Very Low,6.954393280640679,assault_risk
gournadi,thursday,night,22.9736,90.2306,0.13005167057133138,0.0,0.13005167057133138,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.95077505856997,rape_risk
gournadi,tuesday,night,22.9736,90.2306,0.12335806187247754,0.0,0.0,0.0,0.0,0.0,0.12335806187247754,1,0,0,0,0,0,1,Very Low,6.850370928087163,assault_risk
gournadi,wednesday,night,22.9736,90.2306,0.1426148324165443,0.0,0.1426148324165443,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.139222486248165,rape_risk
gowainghat,monday,evening,25.1028,91.8917,0.136091125683453,0.0,0.0,0.136091125683453,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.041366885251795,kidnap_risk
gowainghat,monday,morning,25.1028,91.8917,0.13466038703327596,0.0,0.0,0.0,0.13466038703327596,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.019905805499139,bodyfound_risk
gowainghat,saturday,afternoon,25.1028,91.8917,0.133656538857426,0.0,0.0,0.0,0.133656538857426,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.00484808286139,bodyfound_risk
gowainghat,saturday,evening,25.1028,91.8917,0.12331703511040332,0.0,0.0,0.12331703511040332,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.8497555266560495,kidnap_risk
gowainghat,tuesday,evening,25.1028,91.8917,0.17014774030286173,0.0,0.0,0.17014774030286173,0.0,0.0,0.0,2,0,0,2,0,0,0,Very Low,7.552216104542926,kidnap_risk
gowainghat,tuesday,morning,25.1028,91.8917,0.1287940469457153,0.0,0.0,0.1287940469457153,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.9319107041857295,kidnap_risk
gowainghat,wednesday,afternoon,25.1028,91.8917,0.14421270424128557,0.0,0.0,0.0,0.14421270424128557,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.163190563619283,bodyfound_risk
gowainghat,wednesday,morning,25.1028,91.8917,0.14148507878957506,0.14148507878957506,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.122276181843626,murder_risk
gowainghat,wednesday,night,25.1028,91.8917,0.12601337306707616,0.0,0.0,0.0,0.0,0.0,0.12601337306707616,1,0,0,0,0,0,1,Very Low,6.890200596006142,assault_risk
green road,friday,night,23.749054,90.386405,0.3566114775277222,0.0,0.3566114775277222,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Moderate,10.349172162915833,rape_risk
green road,monday,night,23.749054,90.386405,0.344518028417125,0.0,0.0,0.0,0.0,0.344518028417125,0.0,1,0,0,0,0,1,0,Low,10.167770426256874,robbery_risk
green road,saturday,evening,23.749054,90.386405,0.3541032459480403,0.0,0.0,0.0,0.0,0.0,0.3541032459480403,1,0,0,0,0,0,1,Moderate,10.311548689220604,assault_risk
green road,saturday,morning,23.749054,90.386405,0.35005134708895735,0.0,0.0,0.0,0.0,0.0,0.35005134708895735,1,0,0,0,0,0,1,Moderate,10.25077020633436,assault_risk
gulistan,monday,night,23.72483,90.410781,0.5817176359191143,0.0,0.5817176359191143,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,High,13.725764538786715,rape_risk
gulshan,friday,morning,23.7917,90.4167,0.31551707532584317,0.0,0.0,0.15775853766292158,0.15775853766292158,0.0,0.0,2,0,0,1,1,0,0,Low,9.732756129887647,kidnap_risk
gulshan,friday,night,23.7917,90.4167,0.3072626249276998,0.0,0.0,0.0,0.1536313124638499,0.0,0.1536313124638499,2,0,0,0,1,0,1,Low,9.608939373915497,bodyfound_risk
gulshan,monday,night,23.7917,90.4167,0.3105050089033137,0.0,0.0,0.3105050089033137,0.0,0.0,0.0,2,0,0,2,0,0,0,Low,9.657575133549706,kidnap_risk
gulshan,saturday,morning,23.791700000000002,90.4167,0.35874669096205436,0.11958223032068478,0.0,0.0,0.23916446064136956,0.0,0.0,3,1,0,0,2,0,0,Moderate,10.381200364430814,bodyfound_risk
gulshan,saturday,night,23.7917,90.4167,0.30351764395063763,0.0,0.0,0.0,0.0,0.30351764395063763,0.0,1,0,0,0,0,1,0,Low,9.552764659259564,robbery_risk
gulshan,sunday,evening,23.7917,90.4167,0.2603696758437173,0.0,0.0,0.2603696758437173,0.0,0.0,0.0,1,0,0,1,0,0,0,Low,8.905545137655759,kidnap_risk
gulshan,sunday,morning,23.7917,90.4167,0.2480056808167631,0.0,0.0,0.0,0.2480056808167631,0.0,0.0,1,0,0,0,1,0,0,Low,8.720085212251448,bodyfound_risk
gulshan,sunday,noon,23.7917,90.4167,0.2818640494243371,0.0,0.0,0.0,0.0,0.0,0.2818640494243371,1,0,0,0,0,0,1,Low,9.227960741365056,assault_risk
gulshan,thursday,morning,23.7917,90.4167,0.2869718848143993,0.0,0.0,0.0,0.0,0.0,0.2869718848143993,1,0,0,0,0,0,1,Low,9.30457827221599,assault_risk
gulshan,thursday,night,23.7917,90.4167,0.3029098228913753,0.0,0.0,0.0,0.3029098228913753,0.0,0.0,1,0,0,0,1,0,0,Low,9.54364734337063,bodyfound_risk
gulshan,tuesday,morning,23.7917,90.4167,0.29003926683445774,0.0,0.0,0.29003926683445774,0.0,0.0,0.0,1,0,0,1,0,0,0,Low,9.350589002516866,kidnap_risk
gulshan,tuesday,night,23.7917,90.4167,0.2883987683412871,0.0,0.0,0.0,0.0,0.2883987683412871,0.0,1,0,0,0,0,1,0,Low,9.325981525119307,robbery_risk
gulshan,wednesday,night,23.7917,90.4167,0.32763964641555227,0.0,0.16381982320777613,0.0,0.0,0.16381982320777613,0.0,2,0,1,0,0,1,0,Low,9.914594696233284,rape_risk
gulshan,wednesday,noon,23.7917,90.4167,0.32083977516159284,0.0,0.0,0.0,0.32083977516159284,0.0,0.0,2,0,0,0,2,0,0,Low,9.812596627423893,bodyfound_risk
gurudaspur,monday,night,24.3667,89.25,0.20191507387048827,0.20191507387048827,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.028726108057324,murder_risk
gurudaspur,tuesday,afternoon,24.3667,89.25,0.19196487062306447,0.0,0.0,0.0,0.19196487062306447,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.879473059345967,bodyfound_risk
gurudaspur,wednesday,afternoon,24.3667,89.25,0.19444662283347725,0.0,0.0,0.19444662283347725,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.916699342502159,kidnap_risk
habiganj sadar,friday,night,24.375,91.4167,0.11735463931058862,0.05867731965529431,0.0,0.0,0.0,0.0,0.05867731965529431,2,1,0,0,0,0,1,Very Low,6.760319589658829,murder_risk
habiganj sadar,monday,night,24.375,91.4167,0.1397994274159476,0.0,0.0465998091386492,0.0,0.0465998091386492,0.0,0.0465998091386492,3,0,1,0,1,0,1,Very Low,7.096991411239214,rape_risk
habiganj sadar,saturday,morning,24.375,91.4167,0.10289845940573727,0.0,0.0,0.0,0.0,0.0,0.10289845940573727,1,0,0,0,0,0,1,Very Low,6.543476891086059,assault_risk
habiganj sadar,saturday,night,24.375,91.4167,0.11833721481544303,0.0,0.0,0.0,0.059168607407721514,0.0,0.059168607407721514,2,0,0,0,1,0,1,Very Low,6.775058222231645,bodyfound_risk
habiganj sadar,sunday,night,24.375,91.4167,0.10140788706088139,0.0,0.0,0.0,0.0,0.0,0.10140788706088139,1,0,0,0,0,0,1,Very Low,6.5211183059132205,assault_risk
habiganj sadar,thursday,night,24.375,91.4167,0.18040424881264566,0.036080849762529135,0.0,0.0,0.0,0.0,0.14432339905011654,5,1,0,0,0,0,4,Very Low,7.706063732189685,assault_risk
habiganj sadar,tuesday,morning,24.375,91.4167,0.12795605817872024,0.0,0.0,0.12795605817872024,0.0,0.0,0.0,2,0,0,2,0,0,0,Very Low,6.919340872680804,kidnap_risk
habiganj sadar,tuesday,night,24.375,91.4167,0.1768643608401836,0.035372872168036716,0.0,0.0,0.0,0.0,0.14149148867214686,5,1,0,0,0,0,4,Very Low,7.652965412602754,assault_risk
